"No.","Time","Source","Destination","Protocol","Length","Info"
"1708","11.442031241","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1709","11.442078579","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1710","11.442078616","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1711","11.442078638","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1712","11.442216357","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1713","11.442216386","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1714","11.442216402","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1715","11.442216427","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1716","11.442264480","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1717","11.442264506","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1718","11.442369565","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1719","11.442369589","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1720","11.442369615","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1721","11.442411654","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1722","11.442992684","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1723","11.442992714","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1724","11.442992730","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1725","11.442992752","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1726","11.442992786","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1727","11.442992803","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1728","11.443036075","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1729","11.443082146","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1730","11.443082165","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1731","11.443082181","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1732","11.443158558","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1733","11.443304184","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1734","11.443304202","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1735","11.443384340","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1736","11.443384394","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1737","11.443384410","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1738","11.443418132","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1739","11.443503977","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1740","11.443504026","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1741","11.443504044","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1742","11.443585204","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1743","11.443585225","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1744","11.443585242","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1745","11.443585265","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1746","11.443585304","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1747","11.443585329","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1748","11.443626104","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1749","11.443626124","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1750","11.443626141","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1751","11.443626165","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1752","11.443626182","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1753","11.443626199","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1754","11.443626216","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1755","11.443626232","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1756","11.443640939","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1757","11.443676385","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1758","11.443676414","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1759","11.443676432","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1760","11.443676450","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1761","11.443713440","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1762","11.443713469","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1763","11.443713486","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1764","11.443713511","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1765","11.443751397","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1766","11.443751426","203.75.52.144","192.168.43.128","QUIC","1250","Protected Payload (KP0), DCID=63d66f"
"1767","11.443751443","203.75.52.144","192.168.43.128","QUIC","1289","Protected Payload (KP0), DCID=63d66f"
"1768","11.443751468","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1769","11.443804059","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1770","11.443804078","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1771","11.443804094","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1772","11.443804119","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1773","11.443804135","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1774","11.444004748","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"1775","11.444783012","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1776","11.444783195","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1777","11.444783214","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1778","11.444783232","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1779","11.444783259","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1780","11.444783290","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1781","11.444783315","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1782","11.444783342","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1783","11.444809866","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1784","11.444850744","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1785","11.444850783","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1786","11.444850806","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1787","11.444850823","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1788","11.444850840","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1789","11.444850857","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1790","11.444850912","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1791","11.444885932","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1792","11.444885962","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1793","11.444885979","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1794","11.444885996","203.75.52.144","192.168.43.128","QUIC","1028","Protected Payload (KP0), DCID=63d66f"
"1795","11.444895266","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"1796","11.444951698","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"1797","11.445588156","203.75.52.144","192.168.43.128","QUIC","1289","Protected Payload (KP0), DCID=63d66f"
"1798","11.445588252","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1799","11.445588269","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1800","11.445588285","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1801","11.445588302","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1802","11.445588318","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1803","11.445588335","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1804","11.445588352","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1805","11.445611878","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1806","11.445611948","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1807","11.445611966","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1808","11.445611984","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1809","11.445612002","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1810","11.445647961","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1811","11.445647988","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1812","11.445648011","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1813","11.445648028","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1814","11.445648044","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1815","11.445648060","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1816","11.445648077","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1817","11.445648093","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1818","11.445658607","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1819","11.445697542","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1820","11.445697578","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1821","11.445697595","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1822","11.445697612","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1823","11.445697629","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1824","11.445715409","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"1825","11.445757738","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1826","11.445757769","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1827","11.445757785","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1828","11.445757802","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1829","11.445797103","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1830","11.445797132","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1831","11.445797149","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1832","11.445797173","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1833","11.445832418","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1834","11.445832475","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1835","11.445832491","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1836","11.445832508","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1837","11.445842630","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"1838","11.445871499","142.250.196.206","192.168.43.128","QUIC","137","Protected Payload (KP0), DCID=0f4aca"
"1839","11.445910314","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"1840","11.446080490","192.168.43.128","142.250.196.206","QUIC","80","Protected Payload (KP0), DCID=ec900dccfa379f57"
"1841","11.448471984","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1842","11.448472087","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1843","11.448472105","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1844","11.448472123","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1845","11.448472140","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1846","11.448472157","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1847","11.448472174","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1848","11.448472191","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1849","11.448496326","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1850","11.448496355","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1851","11.448496380","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1852","11.448496397","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1853","11.448496413","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1854","11.448539334","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1855","11.448539364","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1856","11.448539381","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1857","11.448539405","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1858","11.448539422","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1859","11.448585520","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"1860","11.448590203","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1861","11.448590223","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1862","11.448590240","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1863","11.448590258","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1864","11.448590274","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1865","11.448590290","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1866","11.448590308","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1867","11.448590325","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1868","11.448614486","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1869","11.448614505","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1870","11.448652896","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1871","11.448652926","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1872","11.448652953","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1873","11.448652970","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1874","11.448652986","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1875","11.448653011","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1876","11.448662824","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"1877","11.448707453","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1878","11.448707474","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1879","11.448707491","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1880","11.448707509","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1881","11.448707526","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1882","11.448707543","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1883","11.448707561","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1884","11.448707578","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1885","11.448712271","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"1886","11.448721896","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1887","11.448721922","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1888","11.448721938","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1889","11.448754220","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"1890","11.450590674","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1891","11.450590746","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1892","11.450590801","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1893","11.450590818","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1894","11.450590836","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1895","11.450590853","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1896","11.450633757","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1897","11.450633796","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1898","11.450633815","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1899","11.450633841","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1900","11.450633859","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1901","11.450633917","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1902","11.450633936","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1903","11.450633954","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1904","11.450649749","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1905","11.450682025","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"1906","11.450686305","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1907","11.450686332","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1908","11.450686363","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1909","11.450686382","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1910","11.450749553","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"1911","11.451371497","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1912","11.451371597","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1913","11.451371625","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1914","11.451371650","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1915","11.451371676","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1916","11.451414636","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1917","11.451414673","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1918","11.451414725","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1919","11.451414742","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1920","11.451457885","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"1921","11.451465186","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1922","11.451465213","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1923","11.451465230","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1924","11.451465246","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1925","11.451465263","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1926","11.451465280","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1927","11.451465296","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1928","11.451465313","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1929","11.451485101","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1930","11.451485130","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1931","11.451522208","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1932","11.451522237","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1933","11.451522254","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1934","11.451522279","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1935","11.451522296","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1936","11.451522312","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1937","11.451522330","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1938","11.451562274","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"1939","11.451571159","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1940","11.451571188","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1941","11.451571205","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1942","11.451571229","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1943","11.451618683","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"1944","11.452202125","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1945","11.452202186","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1946","11.452202203","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1947","11.452202227","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1948","11.452202253","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1949","11.452202279","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1950","11.452246115","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1951","11.452246139","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1952","11.452246155","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1953","11.452246173","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1954","11.452246196","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1955","11.452246222","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1956","11.452264558","192.168.43.128","203.75.52.144","QUIC","77","Protected Payload (KP0), DCID=fd83e96b788e7d59"
"1957","11.452304455","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1958","11.452304485","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
"1959","11.452304502","203.75.52.144","192.168.43.128","QUIC","1296","Protected Payload (KP0), DCID=63d66f"
