"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000000","192.168.43.128","192.168.43.2","DNS","76","Standard query 0x2d34 HTTPS www.google.com"
"2","0.000731805","192.168.43.128","192.168.43.2","DNS","76","Standard query 0xcd30 A www.google.com"
"3","0.013875243","192.168.43.2","192.168.43.128","DNS","101","Standard query response 0x2d34 HTTPS www.google.com HTTPS"
"4","0.021629128","192.168.43.2","192.168.43.128","DNS","92","Standard query response 0xcd30 A www.google.com A 142.250.196.196"
"5","0.022103784","192.168.43.128","142.250.196.196","QUIC","1294","Initial, DCID=57f5032d6af65a9d, PKN: 1, CRYPTO, PADDING, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO"
"6","0.022156210","192.168.43.128","142.250.196.196","QUIC","1294","Initial, DCID=57f5032d6af65a9d, PKN: 2, CRYPTO"
"7","0.022174466","192.168.43.128","142.250.196.196","QUIC","1294","Initial, DCID=57f5032d6af65a9d, PKN: 3, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, PING, PADDING"
"8","0.022256227","192.168.43.128","142.250.196.196","QUIC","126","0-RTT, DCID=57f5032d6af65a9d"
"9","0.037317115","142.250.196.196","192.168.43.128","QUIC","84","Initial, SCID=f7f5032d6af65a9d, PKN: 1, ACK"
"10","0.037317329","142.250.196.196","192.168.43.128","QUIC","84","Initial, SCID=f7f5032d6af65a9d, PKN: 2, ACK"
"11","0.037317348","142.250.196.196","192.168.43.128","QUIC","1294","Initial, SCID=f7f5032d6af65a9d, PKN: 3, ACK, PADDING"
"12","0.037317366","142.250.196.196","192.168.43.128","QUIC","1294","Initial, SCID=f7f5032d6af65a9d, PKN: 4, ACK, PADDING"
"13","0.042480026","142.250.196.196","192.168.43.128","QUIC","1294","Initial, SCID=f7f5032d6af65a9d, PKN: 5, CRYPTO, PADDING"
"14","0.042480135","142.250.196.196","192.168.43.128","QUIC","315","Protected Payload (KP0)"
"15","0.042480151","142.250.196.196","192.168.43.128","QUIC","1023","Protected Payload (KP0)"
"16","0.042480167","142.250.196.196","192.168.43.128","QUIC","88","Protected Payload (KP0)"
"17","0.042719717","192.168.43.128","142.250.196.196","QUIC","122","Handshake, DCID=f7f5032d6af65a9d"
"18","0.042783764","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"19","0.042948756","192.168.43.128","142.250.196.196","QUIC","1206","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"20","0.043034324","192.168.43.128","142.250.196.196","QUIC","258","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"21","0.059523289","142.250.196.196","192.168.43.128","QUIC","170","Protected Payload (KP0)"
"22","0.059523473","142.250.196.196","192.168.43.128","QUIC","73","Protected Payload (KP0)"
"23","0.059523490","142.250.196.196","192.168.43.128","QUIC","73","Protected Payload (KP0)"
"24","0.059639470","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"25","0.064211675","142.250.196.196","192.168.43.128","QUIC","628","Protected Payload (KP0)"
"26","0.064211770","142.250.196.196","192.168.43.128","QUIC","65","Protected Payload (KP0)"
"27","0.064290164","192.168.43.128","142.250.196.196","QUIC","79","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"28","0.077025908","192.168.43.128","142.250.196.196","QUIC","260","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"29","0.077285677","192.168.43.128","142.250.196.196","QUIC","237","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"30","0.088170865","142.250.196.196","192.168.43.128","QUIC","71","Protected Payload (KP0)"
"31","0.092567926","142.250.196.196","192.168.43.128","QUIC","345","Protected Payload (KP0)"
"32","0.092568049","142.250.196.196","192.168.43.128","QUIC","65","Protected Payload (KP0)"
"33","0.092703769","192.168.43.128","142.250.196.196","QUIC","79","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"34","0.093806821","192.168.43.128","142.250.196.196","QUIC","243","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"35","0.094709061","192.168.43.128","142.250.196.196","QUIC","259","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"36","0.094913207","142.250.196.196","192.168.43.128","QUIC","336","Protected Payload (KP0)"
"37","0.094913312","142.250.196.196","192.168.43.128","QUIC","65","Protected Payload (KP0)"
"38","0.094913332","142.250.196.196","192.168.43.128","QUIC","335","Protected Payload (KP0)"
"39","0.094913386","142.250.196.196","192.168.43.128","QUIC","65","Protected Payload (KP0)"
"40","0.094990316","192.168.43.128","142.250.196.196","QUIC","79","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"41","0.095043654","192.168.43.128","142.250.196.196","QUIC","79","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"42","0.110259788","142.250.196.196","192.168.43.128","QUIC","71","Protected Payload (KP0)"
"43","0.110259968","142.250.196.196","192.168.43.128","QUIC","71","Protected Payload (KP0)"
"44","0.110413669","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"45","0.117088213","142.250.196.196","192.168.43.128","QUIC","340","Protected Payload (KP0)"
"46","0.117088518","142.250.196.196","192.168.43.128","QUIC","65","Protected Payload (KP0)"
"47","0.117228405","192.168.43.128","142.250.196.196","QUIC","79","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"48","0.117614272","142.250.196.196","192.168.43.128","QUIC","335","Protected Payload (KP0)"
"49","0.117614377","142.250.196.196","192.168.43.128","QUIC","65","Protected Payload (KP0)"
"50","0.118186318","192.168.43.128","142.250.196.196","QUIC","79","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"51","0.136953342","142.250.196.196","192.168.43.128","QUIC","67","Protected Payload (KP0)"
"52","1.745029634","192.168.43.128","142.250.196.196","QUIC","651","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"53","1.782445119","142.250.196.196","192.168.43.128","QUIC","72","Protected Payload (KP0)"
"54","1.807699574","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"55","1.809065613","142.250.196.196","192.168.43.128","QUIC","860","Protected Payload (KP0)"
"56","1.816117433","192.168.43.128","142.250.196.196","QUIC","1294","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"57","1.816166142","192.168.43.128","142.250.196.196","QUIC","403","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"58","1.823429494","142.250.196.196","192.168.43.128","QUIC","1290","Protected Payload (KP0)"
"59","1.823429912","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"60","1.823508920","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"61","1.825170989","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"62","1.825171084","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"63","1.825171102","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"64","1.825171121","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"65","1.825171141","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"66","1.825171158","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"67","1.825171175","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"68","1.825171192","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"69","1.825226906","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"70","1.825259949","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"71","1.825287794","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"72","1.825308042","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"73","1.826065893","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"74","1.826066018","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"75","1.826066034","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"76","1.826066051","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"77","1.826066068","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"78","1.826066084","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"79","1.826104843","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"80","1.826122930","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"81","1.826158917","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"82","1.826181855","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"83","1.826935143","142.250.196.196","192.168.43.128","QUIC","654","Protected Payload (KP0)"
"84","1.826979024","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"85","1.829744144","142.250.196.196","192.168.43.128","QUIC","71","Protected Payload (KP0)"
"86","1.836335072","142.250.196.196","192.168.43.128","QUIC","335","Protected Payload (KP0)"
"87","1.836335214","142.250.196.196","192.168.43.128","QUIC","65","Protected Payload (KP0)"
"88","1.836500682","192.168.43.128","142.250.196.196","QUIC","79","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"89","1.861814721","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"90","1.872711983","142.250.196.196","192.168.43.128","QUIC","68","Protected Payload (KP0)"
"91","2.037978046","142.250.196.196","192.168.43.128","QUIC","1115","Protected Payload (KP0)"
"92","2.037978491","142.250.196.196","192.168.43.128","QUIC","1287","Protected Payload (KP0)"
"93","2.037978508","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"94","2.037978524","142.250.196.196","192.168.43.128","QUIC","392","Protected Payload (KP0)"
"95","2.038118978","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"96","2.038171560","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"97","2.051989170","142.250.196.196","192.168.43.128","QUIC","788","Protected Payload (KP0)"
"98","2.051989421","142.250.196.196","192.168.43.128","QUIC","1287","Protected Payload (KP0)"
"99","2.051989439","142.250.196.196","192.168.43.128","QUIC","1071","Protected Payload (KP0)"
"100","2.052127339","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"101","2.054141978","142.250.196.196","192.168.43.128","QUIC","1287","Protected Payload (KP0)"
"102","2.054190761","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"103","2.054866490","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"104","2.054866600","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"105","2.054866617","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"106","2.054866633","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"107","2.054866650","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"108","2.054866667","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"109","2.054919997","192.168.43.128","142.250.196.196","QUIC","75","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"110","2.054979218","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"111","2.055026485","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"112","2.056450476","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"113","2.056450570","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"114","2.056450586","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"115","2.056450603","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"116","2.056501232","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"117","2.056560665","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"118","2.057327554","192.168.43.128","192.168.43.2","DNS","86","Standard query 0x7552 HTTPS www.googleadservices.com"
"119","2.057407228","192.168.43.128","192.168.43.2","DNS","86","Standard query 0x7669 A www.googleadservices.com"
"120","2.057753834","192.168.43.128","142.250.196.196","QUIC","345","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"121","2.058141249","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"122","2.058141386","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"123","2.058141403","142.250.196.196","192.168.43.128","QUIC","520","Protected Payload (KP0)"
"124","2.058187628","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"125","2.058718604","142.250.196.196","192.168.43.128","QUIC","1287","Protected Payload (KP0)"
"126","2.058754004","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"127","2.059944284","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"128","2.059944428","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"129","2.059944445","142.250.196.196","192.168.43.128","QUIC","695","Protected Payload (KP0)"
"130","2.059990303","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"131","2.062640307","142.250.196.196","192.168.43.128","QUIC","1287","Protected Payload (KP0)"
"132","2.062640414","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"133","2.062640435","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"134","2.062640451","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"135","2.062691269","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"136","2.062755460","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"137","2.063521721","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"138","2.063521870","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"139","2.063521889","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"140","2.063521904","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"141","2.063568760","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"142","2.063626701","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"143","2.065374170","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"144","2.065374305","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"145","2.065374339","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"146","2.065374355","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"147","2.065421454","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"148","2.065481585","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"149","2.068165034","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"150","2.068165177","142.250.196.196","192.168.43.128","QUIC","527","Protected Payload (KP0)"
"151","2.068211163","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"152","2.077952832","192.168.43.2","192.168.43.128","DNS","111","Standard query response 0x7552 HTTPS www.googleadservices.com HTTPS"
"153","2.080841453","192.168.43.128","142.250.196.196","QUIC","251","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"154","2.082921156","192.168.43.2","192.168.43.128","DNS","102","Standard query response 0x7669 A www.googleadservices.com A 142.250.196.194"
"155","2.083572734","192.168.43.128","142.250.196.194","QUIC","1294","Initial, DCID=7ff63dd2c9e8c76c, PKN: 1, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, PING, PING, PING, CRYPTO"
"156","2.083614326","192.168.43.128","142.250.196.194","QUIC","1294","Initial, DCID=7ff63dd2c9e8c76c, PKN: 2, CRYPTO"
"157","2.083634178","192.168.43.128","142.250.196.194","QUIC","1294","Initial, DCID=7ff63dd2c9e8c76c, PKN: 3, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, PING, PING, CRYPTO, PING, PADDING, CRYPTO, PING, CRYPTO, PADDING"
"158","2.086187064","192.168.43.128","142.250.196.196","QUIC","338","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"159","2.087932854","142.250.196.196","192.168.43.128","QUIC","313","Protected Payload (KP0)"
"160","2.093342385","192.168.43.128","142.250.196.194","QUIC","120","0-RTT, DCID=7ff63dd2c9e8c76c"
"161","2.093497174","192.168.43.128","142.250.196.194","QUIC","655","0-RTT, DCID=7ff63dd2c9e8c76c"
"162","2.100975218","142.250.196.196","192.168.43.128","QUIC","958","Protected Payload (KP0)"
"163","2.100975612","142.250.196.196","192.168.43.128","QUIC","66","Protected Payload (KP0)"
"164","2.101139583","192.168.43.128","142.250.196.196","QUIC","81","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"165","2.103294932","142.250.196.194","192.168.43.128","QUIC","84","Initial, SCID=fff63dd2c9e8c76c, PKN: 1, ACK"
"166","2.103854527","142.250.196.194","192.168.43.128","QUIC","84","Initial, SCID=fff63dd2c9e8c76c, PKN: 2, ACK"
"167","2.106714028","142.250.196.194","192.168.43.128","QUIC","1294","Initial, SCID=fff63dd2c9e8c76c, PKN: 3, ACK, PADDING"
"168","2.106714153","142.250.196.194","192.168.43.128","QUIC","1294","Initial, SCID=fff63dd2c9e8c76c, PKN: 4, ACK, PADDING"
"169","2.106978876","142.250.196.194","192.168.43.128","QUIC","1294","Initial, SCID=fff63dd2c9e8c76c, PKN: 5, CRYPTO, PADDING"
"170","2.107248487","142.250.196.194","192.168.43.128","QUIC","328","Protected Payload (KP0)"
"171","2.107347010","192.168.43.128","142.250.196.194","QUIC","122","Handshake, DCID=fff63dd2c9e8c76c"
"172","2.107553310","142.250.196.194","192.168.43.128","QUIC","1006","Protected Payload (KP0)"
"173","2.107553440","142.250.196.194","192.168.43.128","QUIC","68","Protected Payload (KP0)"
"174","2.107614500","192.168.43.128","142.250.196.194","QUIC","75","Protected Payload (KP0), DCID=fff63dd2c9e8c76c"
"175","2.111869129","142.250.196.196","192.168.43.128","QUIC","346","Protected Payload (KP0)"
"176","2.111869207","142.250.196.196","192.168.43.128","QUIC","66","Protected Payload (KP0)"
"177","2.111972102","192.168.43.128","142.250.196.196","QUIC","80","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"178","2.118803934","142.250.196.194","192.168.43.128","QUIC","84","Protected Payload (KP0)"
"179","2.121586387","142.250.196.194","192.168.43.128","QUIC","164","Protected Payload (KP0)"
"180","2.121654419","192.168.43.128","142.250.196.194","QUIC","75","Protected Payload (KP0), DCID=fff63dd2c9e8c76c"
"181","2.122811732","142.250.196.194","192.168.43.128","QUIC","357","Protected Payload (KP0)"
"182","2.126357995","142.250.196.196","192.168.43.128","QUIC","68","Protected Payload (KP0)"
"183","2.137516754","192.168.43.128","142.250.196.196","QUIC","77","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"184","2.148669162","192.168.43.128","142.250.196.194","QUIC","80","Protected Payload (KP0), DCID=fff63dd2c9e8c76c"
"185","2.160935907","142.250.196.194","192.168.43.128","QUIC","67","Protected Payload (KP0)"
"186","2.231097726","142.250.196.196","192.168.43.128","QUIC","1287","Protected Payload (KP0)"
"187","2.231098142","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"188","2.231098165","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"189","2.231098187","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"190","2.231098208","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"191","2.231098230","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"192","2.231098274","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"193","2.231098296","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"194","2.231125859","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"195","2.231125887","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"196","2.231125916","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"197","2.231125937","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"198","2.231125958","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"199","2.231125978","142.250.196.196","192.168.43.128","QUIC","459","Protected Payload (KP0)"
"200","2.231126016","142.250.196.196","192.168.43.128","QUIC","1287","Protected Payload (KP0)"
"201","2.231126036","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"202","2.231251712","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"203","2.231317850","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"204","2.231343319","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"205","2.231368316","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"206","2.232559849","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"207","2.232560021","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"208","2.232560072","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"209","2.232560120","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"210","2.232560242","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"211","2.232560327","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"212","2.232676651","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"213","2.233680882","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"214","2.233680967","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"215","2.233680992","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"216","2.233681017","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"217","2.235587838","192.168.43.128","142.250.196.196","QUIC","77","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"218","2.235729183","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"219","2.235729324","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"220","2.235729344","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"221","2.237474545","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"222","2.237474684","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"223","2.237474703","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"224","2.237474741","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"225","2.237474760","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"226","2.237474779","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"227","2.237522253","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"228","2.237642449","192.168.43.128","142.250.196.196","QUIC","76","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"229","2.242417523","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"230","2.242417808","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"231","2.242417841","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"232","2.242417861","142.250.196.196","192.168.43.128","QUIC","1294","Protected Payload (KP0)"
"233","2.242417879","142.250.196.196","192.168.43.128","QUIC","320","Protected Payload (KP0)"
"234","2.244252346","192.168.43.128","142.250.196.196","QUIC","445","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"235","2.255679272","192.168.43.128","192.168.43.2","DNS","90","Standard query 0x25b0 HTTPS ogads-pa.clients6.google.com"
"236","2.255752957","192.168.43.128","192.168.43.2","DNS","90","Standard query 0xd4ea A ogads-pa.clients6.google.com"
"237","2.261264392","142.250.196.196","192.168.43.128","QUIC","84","Protected Payload (KP0)"
"238","2.264619225","192.168.43.128","142.250.196.196","QUIC","77","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"239","2.264838552","142.250.196.196","192.168.43.128","QUIC","295","Protected Payload (KP0)"
"240","2.268351053","192.168.43.128","142.250.196.196","QUIC","77","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"241","2.268729937","142.250.196.196","192.168.43.128","QUIC","114","Protected Payload (KP0)"
"242","2.272670516","192.168.43.128","142.250.196.196","QUIC","81","Protected Payload (KP0), DCID=f7f5032d6af65a9d"
"243","2.276859254","192.168.43.2","192.168.43.128","DNS","106","Standard query response 0xd4ea A ogads-pa.clients6.google.com A 142.250.198.74"
"244","2.280081966","192.168.43.2","192.168.43.128","DNS","140","Standard query response 0x25b0 HTTPS ogads-pa.clients6.google.com SOA ns1.google.com"
"245","2.280466142","192.168.43.128","142.250.198.74","QUIC","1294","Initial, DCID=102cd443cb64afad, PKN: 1, PING, PING, PADDING, CRYPTO, PING, PADDING, CRYPTO, PING, PADDING, PING, PING, PING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO"
"246","2.280507694","192.168.43.128","142.250.198.74","QUIC","1294","Initial, DCID=102cd443cb64afad, PKN: 2, CRYPTO"
"247","2.280525260","192.168.43.128","142.250.198.74","QUIC","1294","Initial, DCID=102cd443cb64afad, PKN: 3, PING, PADDING, PING, CRYPTO, CRYPTO, PADDING, PING, PADDING, PING, CRYPTO, PING"
"248","2.281869693","192.168.43.128","142.250.198.74","QUIC","123","0-RTT, DCID=102cd443cb64afad"
"249","2.298353001","142.250.198.74","192.168.43.128","QUIC","84","Initial, SCID=f02cd443cb64afad, PKN: 1, ACK"
"250","2.304015868","142.250.198.74","192.168.43.128","QUIC","84","Initial, SCID=f02cd443cb64afad, PKN: 2, ACK"
"251","2.304016174","142.250.198.74","192.168.43.128","QUIC","1294","Initial, SCID=f02cd443cb64afad, PKN: 3, ACK, PADDING"
"252","2.304016192","142.250.198.74","192.168.43.128","QUIC","1294","Initial, SCID=f02cd443cb64afad, PKN: 4, ACK, PADDING"
"253","2.308555690","142.250.198.74","192.168.43.128","QUIC","1294","Initial, SCID=f02cd443cb64afad, PKN: 5, CRYPTO, PADDING"
